raceId,year,race_name,date,driverId,forename,surname,number,nationality,lap,stop,time,duration,milliseconds
885,2013,Monaco Grand Prix,2013-05-26,13,Felipe,Massa,19,Brazilian,26,1,14:39:26,25.331,25331
885,2013,Monaco Grand Prix,2013-05-26,807,Nico,Hülkenberg,27,German,27,1,14:40:28,24.974,24974
885,2013,Monaco Grand Prix,2013-05-26,4,Fernando,Alonso,14,Spanish,28,1,14:41:32,24.489,24489
885,2013,Monaco Grand Prix,2013-05-26,821,Esteban,Gutiérrez,21,Mexican,28,1,14:42:09,25.364,25364
885,2013,Monaco Grand Prix,2013-05-26,815,Sergio,Pérez,11,Mexican,29,1,14:42:57,24.672,24672
885,2013,Monaco Grand Prix,2013-05-26,818,Jean-Éric,Vergne,25,French,29,1,14:43:05,24.827,24827
885,2013,Monaco Grand Prix,2013-05-26,20,Sebastian,Vettel,5,German,30,1,14:44:08,24.375,24375
885,2013,Monaco Grand Prix,2013-05-26,16,Adrian,Sutil,99,German,30,1,14:44:28,25.274,25274
885,2013,Monaco Grand Prix,2013-05-26,822,Valtteri,Bottas,77,Finnish,30,1,14:44:53,29.063,29063
885,2013,Monaco Grand Prix,2013-05-26,154,Romain,Grosjean,8,French,30,1,14:44:55,24.565,24565
885,2013,Monaco Grand Prix,2013-05-26,813,Pastor,Maldonado,13,Venezuelan,30,2,14:45:08,26.146,26146
885,2013,Monaco Grand Prix,2013-05-26,3,Nico,Rosberg,6,German,31,1,14:45:40,25.2,25200
885,2013,Monaco Grand Prix,2013-05-26,1,Lewis,Hamilton,44,British,31,1,14:45:51,24.801,24801
885,2013,Monaco Grand Prix,2013-05-26,824,Jules,Bianchi,17,French,35,2,14:54:16,25.215,25215
885,2013,Monaco Grand Prix,2013-05-26,823,Giedo,van der Garde,,Dutch,35,3,14:55:21,25.862,25862
885,2013,Monaco Grand Prix,2013-05-26,820,Max,Chilton,4,British,48,2,15:38:30,19.553,19553
885,2013,Monaco Grand Prix,2013-05-26,154,Romain,Grosjean,8,French,62,2,15:58:00,39.98,39980
885,2013,Monaco Grand Prix,2013-05-26,821,Esteban,Gutiérrez,21,Mexican,63,2,15:59:23,25.926,25926
885,2013,Monaco Grand Prix,2013-05-26,820,Max,Chilton,4,British,63,3,15:59:31,26.198,26198
885,2013,Monaco Grand Prix,2013-05-26,8,Kimi,Räikkönen,7,Finnish,70,2,16:10:41,25.125,25125
881,2013,Malaysian Grand Prix,2013-03-24,814,Paul,di Resta,40,British,20,2,16:41:12,,123124
881,2013,Malaysian Grand Prix,2013-03-24,16,Adrian,Sutil,99,German,22,2,16:44:43,,89401
881,2013,Malaysian Grand Prix,2013-03-24,18,Jenson,Button,22,British,35,3,17:06:47,,104833
884,2013,Spanish Grand Prix,2013-05-12,16,Adrian,Sutil,99,German,8,1,14:15:56,,74026
886,2013,Canadian Grand Prix,2013-06-09,823,Giedo,van der Garde,,Dutch,8,1,14:14:22,22.323,22323
886,2013,Canadian Grand Prix,2013-06-09,16,Adrian,Sutil,99,German,9,1,14:15:30,22.789,22789
886,2013,Canadian Grand Prix,2013-06-09,819,Charles,Pic,,French,11,1,14:18:33,22.184,22184
886,2013,Canadian Grand Prix,2013-06-09,817,Daniel,Ricciardo,3,Australian,12,1,14:19:39,21.223,21223
886,2013,Canadian Grand Prix,2013-06-09,807,Nico,Hülkenberg,27,German,12,1,14:19:40,21.623,21623
886,2013,Canadian Grand Prix,2013-06-09,813,Pastor,Maldonado,13,Venezuelan,12,1,14:19:42,24.557,24557
886,2013,Canadian Grand Prix,2013-06-09,17,Mark,Webber,,Australian,13,1,14:20:32,20.716,20716
886,2013,Canadian Grand Prix,2013-06-09,818,Jean-Éric,Vergne,25,French,13,1,14:20:45,21.9,21900
886,2013,Canadian Grand Prix,2013-06-09,815,Sergio,Pérez,11,Mexican,13,1,14:21:03,20.427,20427
886,2013,Canadian Grand Prix,2013-06-09,3,Nico,Rosberg,6,German,14,1,14:21:51,21.125,21125
886,2013,Canadian Grand Prix,2013-06-09,822,Valtteri,Bottas,77,Finnish,14,1,14:22:18,22.242,22242
886,2013,Canadian Grand Prix,2013-06-09,20,Sebastian,Vettel,5,German,16,1,14:24:20,20.835,20835
886,2013,Canadian Grand Prix,2013-06-09,4,Fernando,Alonso,14,Spanish,16,1,14:24:36,20.512,20512
886,2013,Canadian Grand Prix,2013-06-09,13,Felipe,Massa,19,Brazilian,17,1,14:26:26,20.473,20473
886,2013,Canadian Grand Prix,2013-06-09,813,Pastor,Maldonado,13,Venezuelan,17,2,14:26:50,14.446,14446
886,2013,Canadian Grand Prix,2013-06-09,1,Lewis,Hamilton,44,British,19,1,14:28:27,20.879,20879
886,2013,Canadian Grand Prix,2013-06-09,821,Esteban,Gutiérrez,21,Mexican,21,1,14:32:08,22.017,22017
886,2013,Canadian Grand Prix,2013-06-09,8,Kimi,Räikkönen,7,Finnish,22,1,14:33:09,25.182,25182
886,2013,Canadian Grand Prix,2013-06-09,18,Jenson,Button,22,British,27,1,14:40:12,20.212,20212
886,2013,Canadian Grand Prix,2013-06-09,3,Nico,Rosberg,6,German,31,2,14:44:51,20.832,20832
886,2013,Canadian Grand Prix,2013-06-09,823,Giedo,van der Garde,,Dutch,32,2,14:48:17,22.039,22039
886,2013,Canadian Grand Prix,2013-06-09,819,Charles,Pic,,French,36,2,14:53:10,22.033,22033
886,2013,Canadian Grand Prix,2013-06-09,16,Adrian,Sutil,99,German,37,2,14:53:24,21.0,21000
886,2013,Canadian Grand Prix,2013-06-09,807,Nico,Hülkenberg,27,German,38,2,14:55:03,21.014,21014
886,2013,Canadian Grand Prix,2013-06-09,820,Max,Chilton,4,British,38,1,14:55:52,21.374,21374
886,2013,Canadian Grand Prix,2013-06-09,817,Daniel,Ricciardo,3,Australian,39,2,14:56:29,21.315,21315
886,2013,Canadian Grand Prix,2013-06-09,823,Giedo,van der Garde,,Dutch,38,3,14:56:58,29.056,29056
886,2013,Canadian Grand Prix,2013-06-09,822,Valtteri,Bottas,77,Finnish,40,2,14:57:42,24.418,24418
886,2013,Canadian Grand Prix,2013-06-09,13,Felipe,Massa,19,Brazilian,41,2,14:58:51,20.372,20372
886,2013,Canadian Grand Prix,2013-06-09,824,Jules,Bianchi,17,French,41,1,14:59:38,21.378,21378
886,2013,Canadian Grand Prix,2013-06-09,823,Giedo,van der Garde,,Dutch,40,4,15:00:06,24.51,24510
886,2013,Canadian Grand Prix,2013-06-09,154,Romain,Grosjean,8,French,42,1,15:00:07,20.859,20859
886,2013,Canadian Grand Prix,2013-06-09,815,Sergio,Pérez,11,Mexican,43,2,15:01:30,20.805,20805
886,2013,Canadian Grand Prix,2013-06-09,17,Mark,Webber,,Australian,46,2,15:04:23,22.709,22709
886,2013,Canadian Grand Prix,2013-06-09,4,Fernando,Alonso,14,Spanish,47,2,15:05:39,20.636,20636
886,2013,Canadian Grand Prix,2013-06-09,1,Lewis,Hamilton,44,British,48,2,15:06:50,20.656,20656
886,2013,Canadian Grand Prix,2013-06-09,20,Sebastian,Vettel,5,German,49,2,15:07:50,20.898,20898
886,2013,Canadian Grand Prix,2013-06-09,813,Pastor,Maldonado,13,Venezuelan,49,3,15:10:14,21.637,21637
886,2013,Canadian Grand Prix,2013-06-09,154,Romain,Grosjean,8,French,53,2,15:14:53,21.574,21574
886,2013,Canadian Grand Prix,2013-06-09,814,Paul,di Resta,40,British,56,1,15:18:16,21.066,21066
886,2013,Canadian Grand Prix,2013-06-09,3,Nico,Rosberg,6,German,57,3,15:19:14,21.459,21459
886,2013,Canadian Grand Prix,2013-06-09,818,Jean-Éric,Vergne,25,French,57,2,15:19:32,20.739,20739
886,2013,Canadian Grand Prix,2013-06-09,16,Adrian,Sutil,99,German,61,3,15:25:13,14.489,14489
886,2013,Canadian Grand Prix,2013-06-09,821,Esteban,Gutiérrez,21,Mexican,63,2,15:28:44,21.524,21524
887,2013,British Grand Prix,2013-06-30,1,Lewis,Hamilton,44,British,8,1,13:17:20,29.026,29026
887,2013,British Grand Prix,2013-06-30,154,Romain,Grosjean,8,French,9,1,13:18:36,24.725,24725
887,2013,British Grand Prix,2013-06-30,814,Paul,di Resta,40,British,9,1,13:18:47,25.004,25004
887,2013,British Grand Prix,2013-06-30,4,Fernando,Alonso,14,Spanish,10,1,13:20:16,24.572,24572
887,2013,British Grand Prix,2013-06-30,17,Mark,Webber,,Australian,10,1,13:20:19,31.448,31448
887,2013,British Grand Prix,2013-06-30,821,Esteban,Gutiérrez,21,Mexican,10,1,13:20:28,25.33,25330
887,2013,British Grand Prix,2013-06-30,823,Giedo,van der Garde,,Dutch,10,1,13:20:57,26.515,26515
887,2013,British Grand Prix,2013-06-30,13,Felipe,Massa,19,Brazilian,10,1,13:21:18,35.21,35210
887,2013,British Grand Prix,2013-06-30,8,Kimi,Räikkönen,7,Finnish,11,1,13:21:52,24.992,24992
887,2013,British Grand Prix,2013-06-30,817,Daniel,Ricciardo,3,Australian,11,1,13:21:54,29.446,29446
887,2013,British Grand Prix,2013-06-30,18,Jenson,Button,22,British,11,1,13:22:03,24.745,24745
887,2013,British Grand Prix,2013-06-30,824,Jules,Bianchi,17,French,11,1,13:22:28,25.729,25729
887,2013,British Grand Prix,2013-06-30,3,Nico,Rosberg,6,German,12,1,13:23:20,24.99,24990
887,2013,British Grand Prix,2013-06-30,16,Adrian,Sutil,99,German,12,1,13:23:29,24.807,24807
887,2013,British Grand Prix,2013-06-30,807,Nico,Hülkenberg,27,German,12,1,13:23:43,29.684,29684
887,2013,British Grand Prix,2013-06-30,820,Max,Chilton,4,British,12,1,13:24:20,26.031,26031
887,2013,British Grand Prix,2013-06-30,20,Sebastian,Vettel,5,German,13,1,13:24:55,24.159,24159
887,2013,British Grand Prix,2013-06-30,815,Sergio,Pérez,11,Mexican,13,1,13:25:16,24.596,24596
887,2013,British Grand Prix,2013-06-30,818,Jean-Éric,Vergne,25,French,14,1,13:27:16,29.418,29418
887,2013,British Grand Prix,2013-06-30,813,Pastor,Maldonado,13,Venezuelan,15,1,13:29:05,25.244,25244
887,2013,British Grand Prix,2013-06-30,822,Valtteri,Bottas,77,Finnish,15,1,13:29:14,30.231,30231
887,2013,British Grand Prix,2013-06-30,819,Charles,Pic,,French,15,1,13:29:18,26.191,26191
887,2013,British Grand Prix,2013-06-30,13,Felipe,Massa,19,Brazilian,16,2,13:32:21,24.68,24680
887,2013,British Grand Prix,2013-06-30,807,Nico,Hülkenberg,27,German,25,2,13:50:08,26.256,26256
887,2013,British Grand Prix,2013-06-30,818,Jean-Éric,Vergne,25,French,25,2,13:50:17,26.317,26317
887,2013,British Grand Prix,2013-06-30,821,Esteban,Gutiérrez,21,Mexican,27,2,13:53:31,26.04,26040
887,2013,British Grand Prix,2013-06-30,823,Giedo,van der Garde,,Dutch,28,2,13:55:33,25.814,25814
887,2013,British Grand Prix,2013-06-30,8,Kimi,Räikkönen,7,Finnish,29,2,13:56:33,24.428,24428
887,2013,British Grand Prix,2013-06-30,821,Esteban,Gutiérrez,21,Mexican,29,3,13:57:08,31.937,31937
887,2013,British Grand Prix,2013-06-30,4,Fernando,Alonso,14,Spanish,30,2,13:58:10,24.789,24789
887,2013,British Grand Prix,2013-06-30,154,Romain,Grosjean,8,French,30,2,13:58:16,24.751,24751
887,2013,British Grand Prix,2013-06-30,17,Mark,Webber,,Australian,31,2,13:59:51,24.781,24781
887,2013,British Grand Prix,2013-06-30,817,Daniel,Ricciardo,3,Australian,32,2,14:01:28,26.229,26229
887,2013,British Grand Prix,2013-06-30,18,Jenson,Button,22,British,32,2,14:01:33,24.357,24357
887,2013,British Grand Prix,2013-06-30,820,Max,Chilton,4,British,32,2,14:02:17,25.701,25701
887,2013,British Grand Prix,2013-06-30,16,Adrian,Sutil,99,German,33,2,14:03:04,25.158,25158
887,2013,British Grand Prix,2013-06-30,815,Sergio,Pérez,11,Mexican,33,2,14:03:08,25.028,25028
887,2013,British Grand Prix,2013-06-30,814,Paul,di Resta,40,British,33,2,14:03:14,25.099,25099
887,2013,British Grand Prix,2013-06-30,824,Jules,Bianchi,17,French,33,2,14:03:42,25.927,25927
887,2013,British Grand Prix,2013-06-30,3,Nico,Rosberg,6,German,34,2,14:04:28,24.893,24893
887,2013,British Grand Prix,2013-06-30,819,Charles,Pic,,French,34,2,14:05:14,26.371,26371
887,2013,British Grand Prix,2013-06-30,20,Sebastian,Vettel,5,German,35,2,14:06:01,24.092,24092
887,2013,British Grand Prix,2013-06-30,1,Lewis,Hamilton,44,British,36,2,14:08:08,24.635,24635
887,2013,British Grand Prix,2013-06-30,13,Felipe,Massa,19,Brazilian,36,3,14:08:18,24.4,24400
887,2013,British Grand Prix,2013-06-30,813,Pastor,Maldonado,13,Venezuelan,37,2,14:10:02,25.275,25275
887,2013,British Grand Prix,2013-06-30,807,Nico,Hülkenberg,27,German,37,3,14:10:02,24.863,24863
887,2013,British Grand Prix,2013-06-30,822,Valtteri,Bottas,77,Finnish,38,2,14:11:48,31.851,31851
887,2013,British Grand Prix,2013-06-30,821,Esteban,Gutiérrez,21,Mexican,40,4,14:15:23,25.087,25087
887,2013,British Grand Prix,2013-06-30,823,Giedo,van der Garde,,Dutch,40,3,14:16:02,26.391,26391
887,2013,British Grand Prix,2013-06-30,4,Fernando,Alonso,14,Spanish,41,3,14:16:06,25.018,25018
887,2013,British Grand Prix,2013-06-30,3,Nico,Rosberg,6,German,42,3,14:17:48,25.436,25436
887,2013,British Grand Prix,2013-06-30,17,Mark,Webber,,Australian,42,3,14:18:03,24.473,24473
887,2013,British Grand Prix,2013-06-30,154,Romain,Grosjean,8,French,42,3,14:18:29,25.911,25911
887,2013,British Grand Prix,2013-06-30,814,Paul,di Resta,40,British,42,3,14:18:34,33.401,33401
887,2013,British Grand Prix,2013-06-30,13,Felipe,Massa,19,Brazilian,42,4,14:18:38,24.872,24872
888,2013,German Grand Prix,2013-07-07,814,Paul,di Resta,40,British,4,1,14:10:30,20.547,20547
888,2013,German Grand Prix,2013-07-07,818,Jean-Éric,Vergne,25,French,4,1,14:10:37,23.147,23147
888,2013,German Grand Prix,2013-07-07,819,Charles,Pic,,French,4,1,14:10:40,22.699,22699
888,2013,German Grand Prix,2013-07-07,817,Daniel,Ricciardo,3,Australian,5,1,14:12:03,19.846,19846
888,2013,German Grand Prix,2013-07-07,16,Adrian,Sutil,99,German,5,1,14:12:09,19.91,19910
888,2013,German Grand Prix,2013-07-07,823,Giedo,van der Garde,,Dutch,5,1,14:12:16,21.9,21900
888,2013,German Grand Prix,2013-07-07,824,Jules,Bianchi,17,French,5,1,14:12:18,20.84,20840
888,2013,German Grand Prix,2013-07-07,1,Lewis,Hamilton,44,British,6,1,14:13:34,19.487,19487
888,2013,German Grand Prix,2013-07-07,821,Esteban,Gutiérrez,21,Mexican,6,1,14:13:52,19.816,19816
888,2013,German Grand Prix,2013-07-07,20,Sebastian,Vettel,5,German,7,1,14:15:09,18.979,18979
888,2013,German Grand Prix,2013-07-07,815,Sergio,Pérez,11,Mexican,7,1,14:15:22,20.432,20432
888,2013,German Grand Prix,2013-07-07,17,Mark,Webber,,Australian,8,1,14:16:48,,162042
888,2013,German Grand Prix,2013-07-07,8,Kimi,Räikkönen,7,Finnish,8,1,14:16:51,19.378,19378
888,2013,German Grand Prix,2013-07-07,820,Max,Chilton,4,British,8,1,14:17:26,21.021,21021
888,2013,German Grand Prix,2013-07-07,4,Fernando,Alonso,14,Spanish,12,1,14:23:32,20.199,20199
888,2013,German Grand Prix,2013-07-07,154,Romain,Grosjean,8,French,13,1,14:25:00,20.273,20273
888,2013,German Grand Prix,2013-07-07,3,Nico,Rosberg,6,German,16,1,14:30:21,19.69,19690
888,2013,German Grand Prix,2013-07-07,807,Nico,Hülkenberg,27,German,17,1,14:31:56,21.226,21226
888,2013,German Grand Prix,2013-07-07,817,Daniel,Ricciardo,3,Australian,18,2,14:33:49,19.952,19952
888,2013,German Grand Prix,2013-07-07,824,Jules,Bianchi,17,French,18,2,14:34:30,20.371,20371
888,2013,German Grand Prix,2013-07-07,823,Giedo,van der Garde,,Dutch,19,2,14:36:10,20.974,20974
888,2013,German Grand Prix,2013-07-07,820,Max,Chilton,4,British,20,2,14:37:56,19.953,19953
888,2013,German Grand Prix,2013-07-07,18,Jenson,Button,22,British,21,1,14:38:27,20.812,20812
888,2013,German Grand Prix,2013-07-07,813,Pastor,Maldonado,13,Venezuelan,21,1,14:38:44,20.331,20331
888,2013,German Grand Prix,2013-07-07,1,Lewis,Hamilton,44,British,22,2,14:40:10,19.321,19321
888,2013,German Grand Prix,2013-07-07,822,Valtteri,Bottas,77,Finnish,22,1,14:40:31,33.796,33796
888,2013,German Grand Prix,2013-07-07,821,Esteban,Gutiérrez,21,Mexican,22,2,14:40:34,19.869,19869
888,2013,German Grand Prix,2013-07-07,20,Sebastian,Vettel,5,German,24,2,14:43:10,20.039,20039
888,2013,German Grand Prix,2013-07-07,154,Romain,Grosjean,8,French,24,2,14:43:13,20.007,20007
888,2013,German Grand Prix,2013-07-07,8,Kimi,Räikkönen,7,Finnish,24,2,14:43:25,20.528,20528
888,2013,German Grand Prix,2013-07-07,4,Fernando,Alonso,14,Spanish,24,2,14:43:36,19.539,19539
888,2013,German Grand Prix,2013-07-07,815,Sergio,Pérez,11,Mexican,24,2,14:43:57,20.433,20433
888,2013,German Grand Prix,2013-07-07,16,Adrian,Sutil,99,German,24,2,14:44:00,20.204,20204
888,2013,German Grand Prix,2013-07-07,814,Paul,di Resta,40,British,24,2,14:44:07,21.483,21483
888,2013,German Grand Prix,2013-07-07,3,Nico,Rosberg,6,German,24,2,14:44:07,22.207,22207
888,2013,German Grand Prix,2013-07-07,17,Mark,Webber,,Australian,23,2,14:44:15,19.991,19991
888,2013,German Grand Prix,2013-07-07,819,Charles,Pic,,French,24,2,14:44:58,21.388,21388
888,2013,German Grand Prix,2013-07-07,820,Max,Chilton,4,British,26,3,14:48:52,20.272,20272
888,2013,German Grand Prix,2013-07-07,819,Charles,Pic,,French,34,3,15:03:58,22.986,22986
888,2013,German Grand Prix,2013-07-07,807,Nico,Hülkenberg,27,German,37,2,15:08:26,20.364,20364
888,2013,German Grand Prix,2013-07-07,820,Max,Chilton,4,British,37,4,15:08:55,21.433,21433
888,2013,German Grand Prix,2013-07-07,17,Mark,Webber,,Australian,38,3,15:10:15,19.921,19921
888,2013,German Grand Prix,2013-07-07,823,Giedo,van der Garde,,Dutch,38,3,15:10:34,20.545,20545
888,2013,German Grand Prix,2013-07-07,154,Romain,Grosjean,8,French,40,3,15:13:03,19.591,19591
888,2013,German Grand Prix,2013-07-07,817,Daniel,Ricciardo,3,Australian,40,3,15:13:28,20.196,20196
888,2013,German Grand Prix,2013-07-07,20,Sebastian,Vettel,5,German,41,3,15:14:38,19.118,19118
888,2013,German Grand Prix,2013-07-07,821,Esteban,Gutiérrez,21,Mexican,41,3,15:15:07,21.16,21160
888,2013,German Grand Prix,2013-07-07,16,Adrian,Sutil,99,German,43,3,15:18:18,21.799,21799
888,2013,German Grand Prix,2013-07-07,1,Lewis,Hamilton,44,British,45,3,15:21:19,19.316,19316
888,2013,German Grand Prix,2013-07-07,18,Jenson,Button,22,British,47,2,15:24:27,19.692,19692
888,2013,German Grand Prix,2013-07-07,3,Nico,Rosberg,6,German,48,3,15:26:26,19.684,19684
888,2013,German Grand Prix,2013-07-07,8,Kimi,Räikkönen,7,Finnish,49,3,15:27:24,19.39,19390
888,2013,German Grand Prix,2013-07-07,4,Fernando,Alonso,14,Spanish,49,3,15:27:29,19.476,19476
888,2013,German Grand Prix,2013-07-07,807,Nico,Hülkenberg,27,German,49,3,15:28:02,20.557,20557
888,2013,German Grand Prix,2013-07-07,813,Pastor,Maldonado,13,Venezuelan,50,2,15:29:39,36.196,36196
888,2013,German Grand Prix,2013-07-07,822,Valtteri,Bottas,77,Finnish,54,2,15:36:20,45.695,45695
890,2013,Hungarian Grand Prix,2013-07-28,818,Jean-Éric,Vergne,25,French,8,1,14:15:51,22.745,22745
890,2013,Hungarian Grand Prix,2013-07-28,823,Giedo,van der Garde,,Dutch,8,1,14:15:55,23.2,23200
890,2013,Hungarian Grand Prix,2013-07-28,1,Lewis,Hamilton,44,British,9,1,14:16:48,21.84,21840
890,2013,Hungarian Grand Prix,2013-07-28,813,Pastor,Maldonado,13,Venezuelan,9,1,14:17:14,22.103,22103
890,2013,Hungarian Grand Prix,2013-07-28,814,Paul,di Resta,40,British,9,1,14:17:18,22.754,22754
890,2013,Hungarian Grand Prix,2013-07-28,817,Daniel,Ricciardo,3,Australian,10,1,14:18:44,24.033,24033
890,2013,Hungarian Grand Prix,2013-07-28,3,Nico,Rosberg,6,German,10,1,14:18:45,22.015,22015
890,2013,Hungarian Grand Prix,2013-07-28,822,Valtteri,Bottas,77,Finnish,10,1,14:18:55,22.023,22023
890,2013,Hungarian Grand Prix,2013-07-28,20,Sebastian,Vettel,5,German,11,1,14:19:47,21.343,21343
890,2013,Hungarian Grand Prix,2013-07-28,13,Felipe,Massa,19,Brazilian,11,1,14:19:57,23.012,23012
890,2013,Hungarian Grand Prix,2013-07-28,807,Nico,Hülkenberg,27,German,11,1,14:20:17,22.303,22303
890,2013,Hungarian Grand Prix,2013-07-28,4,Fernando,Alonso,14,Spanish,12,1,14:21:21,21.599,21599
890,2013,Hungarian Grand Prix,2013-07-28,154,Romain,Grosjean,8,French,13,1,14:22:46,22.054,22054
890,2013,Hungarian Grand Prix,2013-07-28,8,Kimi,Räikkönen,7,Finnish,13,1,14:22:56,22.161,22161
890,2013,Hungarian Grand Prix,2013-07-28,819,Charles,Pic,,French,13,1,14:23:32,22.465,22465
890,2013,Hungarian Grand Prix,2013-07-28,824,Jules,Bianchi,17,French,20,1,14:34:40,22.159,22159
890,2013,Hungarian Grand Prix,2013-07-28,820,Max,Chilton,4,British,21,1,14:36:25,22.323,22323
890,2013,Hungarian Grand Prix,2013-07-28,17,Mark,Webber,,Australian,23,1,14:37:39,21.762,21762
890,2013,Hungarian Grand Prix,2013-07-28,815,Sergio,Pérez,11,Mexican,23,1,14:38:10,22.323,22323
890,2013,Hungarian Grand Prix,2013-07-28,821,Esteban,Gutiérrez,21,Mexican,23,1,14:38:18,22.425,22425
890,2013,Hungarian Grand Prix,2013-07-28,18,Jenson,Button,22,British,24,1,14:39:26,22.107,22107
890,2013,Hungarian Grand Prix,2013-07-28,154,Romain,Grosjean,8,French,25,2,14:40:51,22.267,22267
890,2013,Hungarian Grand Prix,2013-07-28,814,Paul,di Resta,40,British,26,2,14:43:05,22.723,22723
890,2013,Hungarian Grand Prix,2013-07-28,823,Giedo,van der Garde,,Dutch,27,2,14:44:59,22.831,22831
890,2013,Hungarian Grand Prix,2013-07-28,813,Pastor,Maldonado,13,Venezuelan,28,2,14:45:48,21.88,21880
890,2013,Hungarian Grand Prix,2013-07-28,3,Nico,Rosberg,6,German,29,2,14:47:10,22.628,22628
890,2013,Hungarian Grand Prix,2013-07-28,818,Jean-Éric,Vergne,25,French,30,2,14:49:06,22.282,22282
890,2013,Hungarian Grand Prix,2013-07-28,1,Lewis,Hamilton,44,British,31,2,14:49:23,21.454,21454
890,2013,Hungarian Grand Prix,2013-07-28,13,Felipe,Massa,19,Brazilian,31,2,14:50:01,21.753,21753
890,2013,Hungarian Grand Prix,2013-07-28,822,Valtteri,Bottas,77,Finnish,33,2,14:53:46,22.612,22612
890,2013,Hungarian Grand Prix,2013-07-28,20,Sebastian,Vettel,5,German,34,2,14:53:58,21.863,21863
890,2013,Hungarian Grand Prix,2013-07-28,4,Fernando,Alonso,14,Spanish,34,2,14:54:07,22.249,22249
890,2013,Hungarian Grand Prix,2013-07-28,824,Jules,Bianchi,17,French,33,2,14:54:39,22.221,22221
890,2013,Hungarian Grand Prix,2013-07-28,807,Nico,Hülkenberg,27,German,35,2,14:56:17,22.606,22606
890,2013,Hungarian Grand Prix,2013-07-28,820,Max,Chilton,4,British,34,2,14:56:34,22.301,22301
890,2013,Hungarian Grand Prix,2013-07-28,154,Romain,Grosjean,8,French,37,3,14:58:34,16.453,16453
890,2013,Hungarian Grand Prix,2013-07-28,18,Jenson,Button,22,British,37,2,14:58:44,22.496,22496
890,2013,Hungarian Grand Prix,2013-07-28,815,Sergio,Pérez,11,Mexican,38,2,15:00:37,22.722,22722
890,2013,Hungarian Grand Prix,2013-07-28,817,Daniel,Ricciardo,3,Australian,38,2,15:01:00,21.996,21996
890,2013,Hungarian Grand Prix,2013-07-28,819,Charles,Pic,,French,38,2,15:01:50,22.45,22450
890,2013,Hungarian Grand Prix,2013-07-28,807,Nico,Hülkenberg,27,German,40,3,15:04:00,16.512,16512
890,2013,Hungarian Grand Prix,2013-07-28,8,Kimi,Räikkönen,7,Finnish,42,2,15:05:48,21.643,21643
890,2013,Hungarian Grand Prix,2013-07-28,17,Mark,Webber,,Australian,43,2,15:07:06,22.349,22349
890,2013,Hungarian Grand Prix,2013-07-28,823,Giedo,van der Garde,,Dutch,44,3,15:10:43,22.384,22384
890,2013,Hungarian Grand Prix,2013-07-28,154,Romain,Grosjean,8,French,47,4,15:13:17,22.451,22451
890,2013,Hungarian Grand Prix,2013-07-28,824,Jules,Bianchi,17,French,46,3,15:14:34,23.03,23030
890,2013,Hungarian Grand Prix,2013-07-28,4,Fernando,Alonso,14,Spanish,48,3,15:14:42,21.753,21753
890,2013,Hungarian Grand Prix,2013-07-28,13,Felipe,Massa,19,Brazilian,48,3,15:15:06,21.612,21612
890,2013,Hungarian Grand Prix,2013-07-28,3,Nico,Rosberg,6,German,48,3,15:15:07,21.854,21854
890,2013,Hungarian Grand Prix,2013-07-28,814,Paul,di Resta,40,British,48,3,15:15:49,23.027,23027
890,2013,Hungarian Grand Prix,2013-07-28,1,Lewis,Hamilton,44,British,50,3,15:17:08,22.136,22136
890,2013,Hungarian Grand Prix,2013-07-28,818,Jean-Éric,Vergne,25,French,50,3,15:18:45,23.756,23756
890,2013,Hungarian Grand Prix,2013-07-28,813,Pastor,Maldonado,13,Venezuelan,51,3,15:19:53,24.796,24796
890,2013,Hungarian Grand Prix,2013-07-28,820,Max,Chilton,4,British,50,3,15:21:06,23.257,23257
890,2013,Hungarian Grand Prix,2013-07-28,20,Sebastian,Vettel,5,German,55,3,15:24:30,21.666,21666
890,2013,Hungarian Grand Prix,2013-07-28,17,Mark,Webber,,Australian,59,3,15:30:24,22.022,22022
891,2013,Belgian Grand Prix,2013-08-25,807,Nico,Hülkenberg,27,German,9,1,14:21:40,24.219,24219
891,2013,Belgian Grand Prix,2013-08-25,13,Felipe,Massa,19,Brazilian,9,1,14:21:42,22.872,22872
891,2013,Belgian Grand Prix,2013-08-25,814,Paul,di Resta,40,British,10,1,14:23:35,23.475,23475
891,2013,Belgian Grand Prix,2013-08-25,818,Jean-Éric,Vergne,25,French,10,1,14:23:44,24.07,24070
891,2013,Belgian Grand Prix,2013-08-25,1,Lewis,Hamilton,44,British,11,1,14:25:16,23.397,23397
891,2013,Belgian Grand Prix,2013-08-25,16,Adrian,Sutil,99,German,11,1,14:25:37,23.327,23327
891,2013,Belgian Grand Prix,2013-08-25,813,Pastor,Maldonado,13,Venezuelan,11,1,14:25:40,27.059,27059
891,2013,Belgian Grand Prix,2013-08-25,3,Nico,Rosberg,6,German,12,1,14:27:19,22.893,22893
891,2013,Belgian Grand Prix,2013-08-25,4,Fernando,Alonso,14,Spanish,13,1,14:29:10,22.631,22631
891,2013,Belgian Grand Prix,2013-08-25,17,Mark,Webber,,Australian,13,1,14:29:16,23.004,23004
891,2013,Belgian Grand Prix,2013-08-25,815,Sergio,Pérez,11,Mexican,13,1,14:29:25,17.378,17378
891,2013,Belgian Grand Prix,2013-08-25,20,Sebastian,Vettel,5,German,14,1,14:30:58,22.685,22685
